79,十勝キリストリバイバル教会,176,1,北海道帯広市南の森西4-5-19,42.88042480,143.16548300,,,,http://tokachichrist.wix.com/home,church_top_1.jpg
80,十勝平野キリスト教会=根室キリスト教会帯広伝道所,124,1,北海道帯広市西五条南33-84,42.89330860,143.20084730,,,,http://tokachichurches.blog.fc2.com/blog-category-19.html,church_top_1.jpg
81,日本メノナイト帯広キリスト教会,147,1,北海道帯広市西七条南17-1,42.91227250,143.19523420,,,,http://homepage3.nifty.com/menno_obi/,church_top_1.jpg
82,TLCCC帯広教会,58,1,北海道帯広市西五条南11丁目48-2,42.91905800,143.19826970,,,,http://www.geocities.jp/tlcccobihiro/,church_top_2.jpg
83,北広島教会,104,1,北海道北広島市共栄町3-11-2,42.99162050,141.55815940,,,,http://kitahiroch.agape.gr.jp/,church_top_2.jpg
84,北広島自由キリスト教会,75,1,北海道北広島市新富町東1-8-13,42.97379580,141.56882140,,,,http://tpkf.org/localch_hokkaido.php,church_top_3.jpg
85,北広島チャペルキリスト教会,162,1,北海道北広島市松葉町3-2-2,42.97113940,141.55172230,,,,http://jfwb.org/kitahiroshima/,church_top_2.jpg
86,北広島福音キリスト教会,132,1,北海道北広島市泉町1-2-3,42.96385400,141.55127260,,,,http://www.kitahiro-church.org/,church_top_3.jpg
87,北広島山手教会,103,1,北海道北広島市山手町4-12-5,42.96787010,141.54349240,,,,http://kitahiroshimayamate.com/,church_top_3.jpg
88,すずらん聖書バプテスト教会=すずらん教会,125,1,北海道北広島市中央3-8-2,42.98655720,141.56293430,,,,http://www.suzuranbbc.com/,church_top_3.jpg
89,北海道ペンテコステ教会,176,1,北海道北広島市南町2-8-1,42.96575400,141.56037460,,,,http://agnusdei1980.wix.com/hokkaidopentecoste,church_top_2.jpg
90,北見栄光教会,28,1,北海道北見市北進町2-9-1,43.80575830,143.87084470,,,,http://homepage2.nifty.com/kitamieiko/,church_top_3.jpg
91,北見教会,103,1,北海道北見市北斗町2-1-30,43.81033060,143.88635710,,,,http://nikki-hokkaido.net/kyoukaisyoukai/kitami.html,church_top_2.jpg
92,北見キリスト福音教会=北見夕陽ヶ丘チャペル,176,1,北海道北見市桂町1-206,43.80807450,143.86128430,,,,http://www.ky-chapel.jp/,church_top_2.jpg
93,北見神愛キリスト教会=リバーサイドチャペル,91,1,北海道北見市とん田西町297-2,43.79077690,143.87745590,,,,http://kitamishinai.blog67.fc2.com/,church_top_2.jpg
94,北見聖ペテロルーテル教会,150,1,北海道北見市公園町5-1,43.81813030,143.90119700,,,,http://www.jlc.or.jp/nrk/areac/hokkaido.html,church_top_3.jpg
95,北見聖ヤコブ教会,90,1,北海道北見市常盤町3-16-45,43.79717630,143.88530770,,,,http://stjames.web.fc2.com/,church_top_1.jpg
96,北見望ヶ丘教会,104,1,北海道北見市花月町20,43.81544090,143.87679380,,,,http://www.nozomigaoka.org/,church_top_3.jpg
97,北見北光キリスト教会,176,1,北海道北見市北央町120-3,43.78395850,143.88506960,,,,,church_top_1.jpg
98,北見めぐみキリスト教会,132,1,北海道北見市柏陽町577-50,43.82202750,143.91044580,,,,,church_top_1.jpg
99,単立バプテスト北見聖書教会,176,1,北海道北見市常盤町2-4-58,43.79695800,143.89111210,,,,,church_top_2.jpg
100,常呂教会,28,1,北海道北見市常呂町常呂499-2末広会館,44.11887000,144.06841160,,,,,church_top_3.jpg
101,インマヌエル釧路キリスト教会,6,1,北海道釧路市緑ヶ岡1-22-18,42.98480550,144.40725270,,,,,church_top_3.jpg
102,帯広教会釧路礼拝堂,139,1,北海道釧路市若竹町15-12,43.00120790,144.37683060,,,,http://www11.big.or.jp/~jelc-h/08_kushiro/kushiro_index.html,church_top_3.jpg
103,釧路教会,103,1,北海道釧路市柳町13-34,43.00500470,144.37956620,,,,http://nikki-hokkaido.net/kyoukaisyoukai/kushiro.html,church_top_1.jpg
104,釧路教会,104,1,北海道釧路市浦見2-1-16,42.97675240,144.38305020,,,,http://www.hokkai-net.jp/doutou.html,church_top_1.jpg
105,釧路キリスト教会,127,1,北海道釧路市若竹町6-16,42.99891930,144.37629460,,,,http://kushirobap.jimdo.com/,church_top_2.jpg
106,釧路キリスト福音館,176,1,北海道釧路市桜ヶ岡7-42-4,42.95938770,144.43739790,,,,http://fukuinkan.sunnyday.jp/,church_top_2.jpg
107,釧路小隊,23,1,北海道釧路市共栄大通6-2-6,42.99834160,144.37961930,,,,http://www.salvationarmy.or.jp/index.php?%E9%87%A7%E8%B7%AF%E5%B0%8F%E9%9A%8A,church_top_2.jpg
108,釧路神愛キリスト教会,91,1,北海道釧路市芦野1-8-11,43.01077160,144.39968870,,,,http://kushiroagape.jimdo.com/,church_top_1.jpg
109,釧路聖パウロ教会,90,1,北海道釧路市弥生2-10-28,42.97297220,144.37791190,,,,http://nskk-hokkaido.jp/church/kushiro.html,church_top_3.jpg
110,釧路のぞみキリスト教会,132,1,北海道釧路市愛国東1-6-15,43.00308050,144.39642570,,,,,church_top_2.jpg
111,釧路ハーベストチャーチ,176,1,北海道釧路市南4-33-8,43.02276640,144.35369310,,,,http://blogs.yahoo.co.jp/PROFILE/eLjXlBA6brWX2mvBcGWjn1cakFzkZg--,church_top_1.jpg
112,釧路リバイバルキリスト教会=庭の家チャペル,176,1,北海道釧路市昭和中央5-28-20,43.02832700,144.35815350,,,,,church_top_3.jpg
113,日本メノナイト鳥取キリスト教会,147,1,北海道釧路市鳥取大通6-6-4,43.01664990,144.34218040,,,,,church_top_1.jpg
114,根室キリスト教会阿寒集会所=阿寒キリスト教会,124,1,北海道釧路市阿寒町北新町2-11-4,43.12044640,144.12357090,,,,,church_top_1.jpg
115,春採教会,104,1,北海道釧路市武佐2-35-5,42.97862660,144.42468980,,,,http://www.kohan.jp/harutori/,church_top_3.jpg
116,TLCCCイスラエルの神の栄光教会,58,1,北海道釧路市幣舞町4-28,42.97802180,144.38609990,,,,http://tlccc-kushiro.com/,church_top_1.jpg
117,厚別教会,104,1,北海道札幌市厚別区厚別中央二条4-1-14,43.03513540,141.46625400,,,,http://church.jp/atsubetsu/,church_top_1.jpg
118,厚別キリスト教会,10,1,北海道札幌市厚別区厚別中央二条4-5-37,43.03840730,141.46835920,,,,,church_top_2.jpg
119,厚別福音キリスト教会,132,1,北海道札幌市厚別区青葉町14-19-7,43.02991930,141.48417210,,,,,church_top_3.jpg
120,札幌教会新札幌礼拝堂,139,1,北海道札幌市厚別区厚別中央三条6-1-5,43.04269020,141.47295020,,,,http://www11.big.or.jp/~jelc-h/sapporo/,church_top_1.jpg
121,新札幌聖書教会,119,1,北海道札幌市厚別区上野幌三条6-13-15,43.00808010,141.47998490,,,,http://www.bible-church-shinsapporo.com/,church_top_1.jpg
122,新札幌聖ニコラス教会,90,1,北海道札幌市厚別区厚別東二条5-14-1,43.04599970,141.48926500,,,,http://nicholas-church.sakura.ne.jp/nicholas/youkoso.html,church_top_1.jpg
123,新札幌福音教会,119,1,北海道札幌市厚別区厚別東一条3-10-1,43.04005440,141.48833510,,,,http://shinsapporo.jimdo.com/,church_top_1.jpg
124,森林公園教会,103,1,北海道札幌市厚別区厚別北三条3-15-22,43.05667490,141.47526890,,,,http://nikki-hokkaido.net/kyoukaisyoukai/shinrin.html,church_top_3.jpg
125,もみじ台オアシス教会,119,1,北海道札幌市厚別区もみじ台東7-9-2,43.02598830,141.50156900,,,,,church_top_2.jpg
126,あいの里学園通キリスト教会,162,1,北海道札幌市北区あいの里二条4-10-7,43.16098790,141.39524450,,,,http://homepage2.nifty.com/uma-teacher/,church_top_1.jpg
127,麻生教会,104,1,北海道札幌市北区麻生町4-11-14,43.11065870,141.33943570,,,,http://www.asabu-mj.com/church/,church_top_2.jpg
128,キリスト公会 札幌グレイス教会=札幌グレイス,176,1,北海道札幌市北区北三十二条西5-3-27,43.09944370,141.34018920,,,,http://www.christ-ch.or.jp/1_gaiyou/sapporo.html,church_top_3.jpg
129,エブリネイションチャーチ札幌=GBC札幌,13,1,北海道札幌市北区新琴似六条13-2-1,43.11924550,141.31174860,,,,http://www.gbc-s.com/,church_top_1.jpg
130,札幌教会札幌北礼拝堂,139,1,北海道札幌市北区北三十一条西4-1-5,43.09763280,141.34207250,,,,http://www11.big.or.jp/~jelc-h/sapporo/,church_top_2.jpg
131,札幌教会,145,1,北海道札幌市北区北二十七条西16-1-6,43.09549090,141.32411870,,,,http://www1.ttcn.ne.jp/~nevernevergiveup/,church_top_1.jpg
132,札幌キリスト教会,90,1,北海道札幌市北区北八条西6-2-18,43.07059730,141.34594320,,,,http://www.nskk.org/hokkaido/sapporo-christ/,church_top_1.jpg
133,札幌キリスト教会あいの里チャペル,119,1,北海道札幌市北区あいの里三条6-3-7,43.16232160,141.40201040,,,,https://church.ne.jp/ainosatochapel/,church_top_1.jpg
134,札幌キリスト聖餐教会,176,1,北海道札幌市北区新琴似一条8-2-1,43.10609850,141.31329090,,,,http://www14.atwiki.jp/seisanchurch/pages/14.html,church_top_1.jpg
135,札幌キリスト福音館,176,1,北海道札幌市北区北二十七条西15-1-28,43.09487990,141.32574910,,,,http://www.sapporofukuinkan.org/,church_top_1.jpg
136,札幌小隊,23,1,北海道札幌市北区北二十二条西5-1-5,43.08729250,141.34307300,,,,http://www.salvationarmy.or.jp/index.php?%E6%9C%AD%E5%B9%8C%E5%B0%8F%E9%9A%8A,church_top_3.jpg
137,札幌新生キリスト教会,127,1,北海道札幌市北区拓北七条2-1-23,43.15728170,141.37689360,,,,http://archive.fo/hu7Tv,church_top_2.jpg
138,札幌北部教会,104,1,北海道札幌市北区太平六条6-4-5,43.12711550,141.35776540,,,,http://homepage1.nifty.com/sorachik/,church_top_3.jpg
139,篠路キリスト教会,109,1,北海道札幌市北区篠路九条4-4-23,43.15542470,141.36092200,,,,,church_top_1.jpg
140,新琴似小羊教会,95,1,北海道札幌市北区新琴似十一条10-1-13,43.12303000,141.32616950,,,,http://www.hituzigaoka.com/sinkotoni.htm,church_top_1.jpg
141,太平チャペルキリスト教会,162,1,北海道札幌市北区太平十一条6丁目1-11,43.13626110,141.35895200,,,,http://taiheichapel.blog.fc2.com/,church_top_3.jpg
142,屯田キリスト教会,132,1,北海道札幌市北区屯田六条10-2-23,43.13588220,141.32134890,,,,,church_top_1.jpg
143,北栄キリスト教会,132,1,北海道札幌市北区新琴似七条12-1-48,43.11924010,141.31666190,,,,http://www.hokuei.org/Top_News.html,church_top_1.jpg
144,清田キリスト教会,109,1,北海道札幌市清田区清田六条2-4-7,42.99443020,141.42894590,,,,http://www.h3.dion.ne.jp/~jesus/kiyota/,church_top_1.jpg
145,グロリアミッション・札幌キリスト教会,176,1,北海道札幌市清田区平岡五条6-11-6,43.00116370,141.46334520,,,,http://www.geocities.jp/gloria_mission_sp_church/profile.html,church_top_1.jpg
146,札幌北野キリスト教会,124,1,北海道札幌市清田区北野五条3-7-17,43.01875550,141.43659100,,,,http://sapporokitanobaptistchurch.blogspot.jp/,church_top_3.jpg
147,札幌教会,62,1,北海道札幌市清田区北野五条5-21-10,43.01384540,141.44767640,,,,http://sapporo-church.blogspot.jp/,church_top_3.jpg
148,札幌ゴスペルファミリーチャーチ,176,1,北海道札幌市清田区平岡十条3-1-20,43.01488460,141.46235000,,,,,church_top_2.jpg
149,札幌羊ヶ丘教会,95,1,北海道札幌市清田区清田六条1-1-23,42.99716570,141.42055200,,,,http://www.hituzigaoka.com/,church_top_1.jpg
150,単立シオンの群札幌キリスト宣教会=美しが丘グリーンチャペル,176,1,北海道札幌市清田区美しが丘四条7-3-1,42.97642490,141.45767500,,,,http://utukusigaokagreenchapel.jimdo.com/,church_top_3.jpg
151,平岡ジョイフルチャペル,127,1,北海道札幌市清田区里塚三条1-7-5,42.99299510,141.45882110,,,,http://hiraokajoy.exblog.jp/i2/,church_top_2.jpg
152,平岡福音キリスト教会,132,1,北海道札幌市清田区平岡八条2-2-13,43.01352620,141.45612560,,,,http://hiraokachurch.main.jp/,church_top_2.jpg
153,愛隣チャペルキリスト教会,176,1,北海道札幌市白石区北郷七条3-11-8,43.06601110,141.41981190,,,,http://www.mebig.com/chapel_prospectus1.html,church_top_3.jpg
154,札幌教会=オリーブチャペル,30,1,北海道札幌市白石区本郷通11丁目南2-5,43.03826640,141.41932750,,,,http://www.olivechapelsapporo.com/,church_top_1.jpg
155,札幌白石教会,103,1,北海道札幌市白石区平和通4丁目南2-7,43.05113720,141.41244690,,,,http://nikki-hokkaido.net/kyoukaisyoukai/shiroishi.html,church_top_1.jpg
156,札幌白石中央キリスト教会,176,1,北海道札幌市白石区中央一条6-6-2,43.05162570,141.39908990,,,,,church_top_1.jpg
157,札幌聖書キリスト教会,132,1,北海道札幌市白石区北郷一条3-1-58,43.05889750,141.40848580,,,,http://www.sapporoseisyo.org/,church_top_1.jpg
158,札幌伝道所,87,1,北海道札幌市白石区川北二条1-19-14,43.06008720,141.43502470,,,,,church_top_1.jpg
159,日本メノナイト白石キリスト教会,147,1,北海道札幌市白石区平和通9丁目北5-26,43.04798230,141.42330430,,,,http://www.shiroishi-christian-church.net/,church_top_3.jpg
160,日本メノナイト友愛キリスト教会,147,1,北海道札幌市白石区栄通14-3-30-3-101,43.03286290,141.42249670,,,,,church_top_2.jpg
161,東札幌教会,104,1,北海道札幌市白石区菊水一条4-6-36,43.05233070,141.37668630,,,,http://church.ne.jp/higashisapporo/,church_top_3.jpg
162,祈の家キリスト教会,176,1,北海道札幌市中央区南二十条西11-2-45,43.03295450,141.34389290,,,,,church_top_1.jpg
163,ヘセド611クリスチャンチャーチ,176,1,北海道札幌市中央区北六条西13-3-1　札幌いのちの教会,43.06651970,141.33539160,090-6217-8665,,ey_rockym@yahoo.co.jp,https://www.hesed611.com/,church_top_1.jpg
164,札幌大通キリスト教会,176,1,北海道札幌市中央区北一条西18-1-46,43.05847050,141.32869270,,,,,church_top_1.jpg
165,札幌北一条教会,103,1,北海道札幌市中央区北一条西13-2,43.06035380,141.33655580,,,,http://www.geocities.jp/kita1jo/,church_top_3.jpg
166,札幌教会,104,1,北海道札幌市中央区北一条東1丁目3,43.06362070,141.35731770,,,,http://www.jcu-sapporo.com/,church_top_2.jpg
167,札幌教会札幌礼拝堂,139,1,北海道札幌市中央区南十二条西12-2-27,43.04347540,141.34043420,,,,http://www11.big.or.jp/~jelc-h/sapporo/,church_top_3.jpg
168,札幌グッドアワー教会,176,1,北海道札幌市中央区北一条西18-1-40,43.05853710,141.32857610,,,,http://www.goodhourch1.com/page018.html,church_top_1.jpg
169,札幌国際キリスト教会,45,1,北海道札幌市中央区北四条西11丁目26-1国際教会ビル,43.06479780,141.33943300,,,,http://www.kokusai-church.org/,church_top_2.jpg
170,札幌神召キリスト教会=札幌レインボー・チャペル,91,1,北海道札幌市中央区北六条西19-23,43.06510020,141.32628420,,,,http://rainbowchapel.web.fc2.com/,church_top_1.jpg
171,札幌新生教会,10,1,北海道札幌市中央区大通西11-4-30,43.05828750,141.33993620,,,,http://sapporoshinnseich.jimdo.com/,church_top_3.jpg
172,札幌桑園教会,103,1,北海道札幌市中央区北七条西13-2-1,43.06799170,141.33495550,,,,http://souenchurch.yukigesho.com/,church_top_1.jpg
173,札幌中央教会,104,1,北海道札幌市中央区南二十三条西9丁目3-17,43.02851050,141.34754280,,,,http://www.uccj-sapporo-chuo.jp/,church_top_1.jpg
174,札幌中央福音キリスト教会,132,1,北海道札幌市中央区南八条西17-1-28,43.04898840,141.33147920,,,,http://www.chuo-e.com/Christ_Church/Top.html,church_top_3.jpg
